VALOR,INDICADOR,CLASIF,PERIODO,VALOR PERIODO,COD_UBICACION,AMBITO_PROY,DEPARTAMENTO,departamento,indicador,anio,valor,ambito
23.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",5,AÑO,2014,4,DEPARTAMENTO,AREQUIPA,AREQUIPA,victimizacion_robo_pct,2014,23.5,DEPARTAMENTO
23.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",6,AÑO,2014,8,DEPARTAMENTO,CUSCO,CUSCO,victimizacion_robo_pct,2014,23.4,DEPARTAMENTO
20.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",7,AÑO,2014,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO,CALLAO,victimizacion_robo_pct,2014,20.5,DEPARTAMENTO
18.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",8,AÑO,2014,9,DEPARTAMENTO,HUANCAVELICA,HUANCAVELICA,victimizacion_robo_pct,2014,18.9,DEPARTAMENTO
18.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",9,AÑO,2014,13,DEPARTAMENTO,LA LIBERTAD,LA LIBERTAD,victimizacion_robo_pct,2014,18.6,DEPARTAMENTO
17.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",10,AÑO,2014,1599,DEPARTAMENTO,REGIÓN LIMA,LIMA,victimizacion_robo_pct,2014,17.7,DEPARTAMENTO
17.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",11,AÑO,2014,10,DEPARTAMENTO,HUÁNUCO,HUANUCO,victimizacion_robo_pct,2014,17.3,DEPARTAMENTO
17.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",12,AÑO,2014,19,DEPARTAMENTO,PASCO,PASCO,victimizacion_robo_pct,2014,17.2,DEPARTAMENTO
17.0,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",13,AÑO,2014,3,DEPARTAMENTO,APURÍMAC,APURIMAC,victimizacion_robo_pct,2014,17.0,DEPARTAMENTO
16.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",14,AÑO,2014,14,DEPARTAMENTO,LAMBAYEQUE,LAMBAYEQUE,victimizacion_robo_pct,2014,16.7,DEPARTAMENTO
16.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",15,AÑO,2014,2,DEPARTAMENTO,ÁNCASH,ANCASH,victimizacion_robo_pct,2014,16.6,DEPARTAMENTO
16.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",16,AÑO,2014,17,DEPARTAMENTO,MADRE DE DIOS,MADRE DE DIOS,victimizacion_robo_pct,2014,16.2,DEPARTAMENTO
16.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",17,AÑO,2014,5,DEPARTAMENTO,AYACUCHO,AYACUCHO,victimizacion_robo_pct,2014,16.1,DEPARTAMENTO
15.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",18,AÑO,2014,24,DEPARTAMENTO,TUMBES,TUMBES,victimizacion_robo_pct,2014,15.6,DEPARTAMENTO
15.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",19,AÑO,2014,6,DEPARTAMENTO,CAJAMARCA,CAJAMARCA,victimizacion_robo_pct,2014,15.1,DEPARTAMENTO
14.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",20,AÑO,2014,20,DEPARTAMENTO,PIURA,PIURA,victimizacion_robo_pct,2014,14.9,DEPARTAMENTO
14.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",21,AÑO,2014,11,DEPARTAMENTO,ICA,ICA,victimizacion_robo_pct,2014,14.4,DEPARTAMENTO
14.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",22,AÑO,2014,18,DEPARTAMENTO,MOQUEGUA,MOQUEGUA,victimizacion_robo_pct,2014,14.3,DEPARTAMENTO
14.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",23,AÑO,2014,16,DEPARTAMENTO,LORETO,LORETO,victimizacion_robo_pct,2014,14.3,DEPARTAMENTO
12.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",24,AÑO,2014,25,DEPARTAMENTO,UCAYALI,UCAYALI,victimizacion_robo_pct,2014,12.1,DEPARTAMENTO
7.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",25,AÑO,2014,1,DEPARTAMENTO,AMAZONAS,AMAZONAS,victimizacion_robo_pct,2014,7.1,DEPARTAMENTO
6.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",26,AÑO,2014,22,DEPARTAMENTO,SAN MARTÍN,SAN MARTIN,victimizacion_robo_pct,2014,6.9,DEPARTAMENTO
19.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",0,AÑO,2015,0,NACIONAL,NACIONAL,NACIONAL,victimizacion_robo_pct,2015,19.7,NACIONAL
29.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",1,AÑO,2015,21,DEPARTAMENTO,PUNO,PUNO,victimizacion_robo_pct,2015,29.6,DEPARTAMENTO
24.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",2,AÑO,2015,8,DEPARTAMENTO,CUSCO,CUSCO,victimizacion_robo_pct,2015,24.7,DEPARTAMENTO
23.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",3,AÑO,2015,12,DEPARTAMENTO,JUNÍN,JUNIN,victimizacion_robo_pct,2015,23.8,DEPARTAMENTO
23.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",4,AÑO,2015,23,DEPARTAMENTO,TACNA,TACNA,victimizacion_robo_pct,2015,23.1,DEPARTAMENTO
23.0,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",5,AÑO,2015,4,DEPARTAMENTO,AREQUIPA,AREQUIPA,victimizacion_robo_pct,2015,23.0,DEPARTAMENTO
22.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",6,AÑO,2015,1501,DEPARTAMENTO,LIMA METROPOLITANA,LIMA,victimizacion_robo_pct,2015,22.1,DEPARTAMENTO
21.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",7,AÑO,2015,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO,CALLAO,victimizacion_robo_pct,2015,21.2,DEPARTAMENTO
19.0,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",8,AÑO,2015,9,DEPARTAMENTO,HUANCAVELICA,HUANCAVELICA,victimizacion_robo_pct,2015,19.0,DEPARTAMENTO
18.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",9,AÑO,2015,13,DEPARTAMENTO,LA LIBERTAD,LA LIBERTAD,victimizacion_robo_pct,2015,18.4,DEPARTAMENTO
17.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",10,AÑO,2015,14,DEPARTAMENTO,LAMBAYEQUE,LAMBAYEQUE,victimizacion_robo_pct,2015,17.7,DEPARTAMENTO
17.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",11,AÑO,2015,5,DEPARTAMENTO,AYACUCHO,AYACUCHO,victimizacion_robo_pct,2015,17.6,DEPARTAMENTO
17.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",12,AÑO,2015,3,DEPARTAMENTO,APURÍMAC,APURIMAC,victimizacion_robo_pct,2015,17.1,DEPARTAMENTO
16.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",13,AÑO,2015,2,DEPARTAMENTO,ÁNCASH,ANCASH,victimizacion_robo_pct,2015,16.6,DEPARTAMENTO
16.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",14,AÑO,2015,20,DEPARTAMENTO,PIURA,PIURA,victimizacion_robo_pct,2015,16.6,DEPARTAMENTO
15.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",15,AÑO,2015,10,DEPARTAMENTO,HUÁNUCO,HUANUCO,victimizacion_robo_pct,2015,15.9,DEPARTAMENTO
15.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",16,AÑO,2015,1599,DEPARTAMENTO,REGIÓN LIMA,LIMA,victimizacion_robo_pct,2015,15.8,DEPARTAMENTO
15.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",17,AÑO,2015,19,DEPARTAMENTO,PASCO,PASCO,victimizacion_robo_pct,2015,15.5,DEPARTAMENTO
15.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",18,AÑO,2015,18,DEPARTAMENTO,MOQUEGUA,MOQUEGUA,victimizacion_robo_pct,2015,15.4,DEPARTAMENTO
15.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",19,AÑO,2015,17,DEPARTAMENTO,MADRE DE DIOS,MADRE DE DIOS,victimizacion_robo_pct,2015,15.3,DEPARTAMENTO
14.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",20,AÑO,2015,11,DEPARTAMENTO,ICA,ICA,victimizacion_robo_pct,2015,14.7,DEPARTAMENTO
13.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",21,AÑO,2015,24,DEPARTAMENTO,TUMBES,TUMBES,victimizacion_robo_pct,2015,13.4,DEPARTAMENTO
12.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",22,AÑO,2015,16,DEPARTAMENTO,LORETO,LORETO,victimizacion_robo_pct,2015,12.2,DEPARTAMENTO
12.0,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",23,AÑO,2015,6,DEPARTAMENTO,CAJAMARCA,CAJAMARCA,victimizacion_robo_pct,2015,12.0,DEPARTAMENTO
10.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",24,AÑO,2015,25,DEPARTAMENTO,UCAYALI,UCAYALI,victimizacion_robo_pct,2015,10.5,DEPARTAMENTO
6.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",25,AÑO,2015,1,DEPARTAMENTO,AMAZONAS,AMAZONAS,victimizacion_robo_pct,2015,6.8,DEPARTAMENTO
5.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",26,AÑO,2015,22,DEPARTAMENTO,SAN MARTÍN,SAN MARTIN,victimizacion_robo_pct,2015,5.3,DEPARTAMENTO
18.0,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",0,AÑO,2016,0,NACIONAL,NACIONAL,NACIONAL,victimizacion_robo_pct,2016,18.0,NACIONAL
29.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",1,AÑO,2016,8,DEPARTAMENTO,CUSCO,CUSCO,victimizacion_robo_pct,2016,29.1,DEPARTAMENTO
24.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",2,AÑO,2016,12,DEPARTAMENTO,JUNÍN,JUNIN,victimizacion_robo_pct,2016,24.3,DEPARTAMENTO
24.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",3,AÑO,2016,21,DEPARTAMENTO,PUNO,PUNO,victimizacion_robo_pct,2016,24.1,DEPARTAMENTO
21.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",4,AÑO,2016,5,DEPARTAMENTO,AYACUCHO,AYACUCHO,victimizacion_robo_pct,2016,21.1,DEPARTAMENTO
21.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",5,AÑO,2016,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO,CALLAO,victimizacion_robo_pct,2016,21.1,DEPARTAMENTO
21.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",6,AÑO,2016,23,DEPARTAMENTO,TACNA,TACNA,victimizacion_robo_pct,2016,21.1,DEPARTAMENTO
20.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",7,AÑO,2016,1501,DEPARTAMENTO,LIMA METROPOLITANA,LIMA,victimizacion_robo_pct,2016,20.5,DEPARTAMENTO
20.0,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",8,AÑO,2016,9,DEPARTAMENTO,HUANCAVELICA,HUANCAVELICA,victimizacion_robo_pct,2016,20.0,DEPARTAMENTO
19.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",9,AÑO,2016,4,DEPARTAMENTO,AREQUIPA,AREQUIPA,victimizacion_robo_pct,2016,19.7,DEPARTAMENTO
16.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",10,AÑO,2016,17,DEPARTAMENTO,MADRE DE DIOS,MADRE DE DIOS,victimizacion_robo_pct,2016,16.3,DEPARTAMENTO
15.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",11,AÑO,2016,13,DEPARTAMENTO,LA LIBERTAD,LA LIBERTAD,victimizacion_robo_pct,2016,15.8,DEPARTAMENTO
15.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",12,AÑO,2016,1599,DEPARTAMENTO,REGIÓN LIMA,LIMA,victimizacion_robo_pct,2016,15.4,DEPARTAMENTO
14.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",13,AÑO,2016,19,DEPARTAMENTO,PASCO,PASCO,victimizacion_robo_pct,2016,14.7,DEPARTAMENTO
14.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",14,AÑO,2016,3,DEPARTAMENTO,APURÍMAC,APURIMAC,victimizacion_robo_pct,2016,14.4,DEPARTAMENTO
14.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",15,AÑO,2016,14,DEPARTAMENTO,LAMBAYEQUE,LAMBAYEQUE,victimizacion_robo_pct,2016,14.2,DEPARTAMENTO
13.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",16,AÑO,2016,10,DEPARTAMENTO,HUÁNUCO,HUANUCO,victimizacion_robo_pct,2016,13.8,DEPARTAMENTO
13.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",17,AÑO,2016,6,DEPARTAMENTO,CAJAMARCA,CAJAMARCA,victimizacion_robo_pct,2016,13.1,DEPARTAMENTO
13.0,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",18,AÑO,2016,11,DEPARTAMENTO,ICA,ICA,victimizacion_robo_pct,2016,13.0,DEPARTAMENTO
12.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",19,AÑO,2016,20,DEPARTAMENTO,PIURA,PIURA,victimizacion_robo_pct,2016,12.9,DEPARTAMENTO
12.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",20,AÑO,2016,2,DEPARTAMENTO,ÁNCASH,ANCASH,victimizacion_robo_pct,2016,12.7,DEPARTAMENTO
12.0,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",21,AÑO,2016,16,DEPARTAMENTO,LORETO,LORETO,victimizacion_robo_pct,2016,12.0,DEPARTAMENTO
11.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",22,AÑO,2016,24,DEPARTAMENTO,TUMBES,TUMBES,victimizacion_robo_pct,2016,11.7,DEPARTAMENTO
10.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",23,AÑO,2016,18,DEPARTAMENTO,MOQUEGUA,MOQUEGUA,victimizacion_robo_pct,2016,10.9,DEPARTAMENTO
10.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",24,AÑO,2016,25,DEPARTAMENTO,UCAYALI,UCAYALI,victimizacion_robo_pct,2016,10.1,DEPARTAMENTO
7.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",25,AÑO,2016,1,DEPARTAMENTO,AMAZONAS,AMAZONAS,victimizacion_robo_pct,2016,7.4,DEPARTAMENTO
5.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",26,AÑO,2016,22,DEPARTAMENTO,SAN MARTÍN,SAN MARTIN,victimizacion_robo_pct,2016,5.3,DEPARTAMENTO
17.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",0,AÑO,2017,0,NACIONAL,NACIONAL,NACIONAL,victimizacion_robo_pct,2017,17.2,NACIONAL
26.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",1,AÑO,2017,23,DEPARTAMENTO,TACNA,TACNA,victimizacion_robo_pct,2017,26.5,DEPARTAMENTO
23.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",2,AÑO,2017,8,DEPARTAMENTO,CUSCO,CUSCO,victimizacion_robo_pct,2017,23.5,DEPARTAMENTO
22.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",3,AÑO,2017,21,DEPARTAMENTO,PUNO,PUNO,victimizacion_robo_pct,2017,22.2,DEPARTAMENTO
21.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",4,AÑO,2017,12,DEPARTAMENTO,JUNÍN,JUNIN,victimizacion_robo_pct,2017,21.1,DEPARTAMENTO
20.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",5,AÑO,2017,1501,DEPARTAMENTO,LIMA METROPOLITANA,LIMA,victimizacion_robo_pct,2017,20.5,DEPARTAMENTO
20.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",6,AÑO,2017,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO,CALLAO,victimizacion_robo_pct,2017,20.2,DEPARTAMENTO
18.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",7,AÑO,2017,4,DEPARTAMENTO,AREQUIPA,AREQUIPA,victimizacion_robo_pct,2017,18.9,DEPARTAMENTO
18.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",8,AÑO,2017,5,DEPARTAMENTO,AYACUCHO,AYACUCHO,victimizacion_robo_pct,2017,18.3,DEPARTAMENTO
16.0,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",9,AÑO,2017,17,DEPARTAMENTO,MADRE DE DIOS,MADRE DE DIOS,victimizacion_robo_pct,2017,16.0,DEPARTAMENTO
15.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",10,AÑO,2017,13,DEPARTAMENTO,LA LIBERTAD,LA LIBERTAD,victimizacion_robo_pct,2017,15.3,DEPARTAMENTO
14.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",11,AÑO,2017,9,DEPARTAMENTO,HUANCAVELICA,HUANCAVELICA,victimizacion_robo_pct,2017,14.8,DEPARTAMENTO
14.0,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",12,AÑO,2017,14,DEPARTAMENTO,LAMBAYEQUE,LAMBAYEQUE,victimizacion_robo_pct,2017,14.0,DEPARTAMENTO
13.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",13,AÑO,2017,1599,DEPARTAMENTO,REGIÓN LIMA,LIMA,victimizacion_robo_pct,2017,13.6,DEPARTAMENTO
13.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",14,AÑO,2017,3,DEPARTAMENTO,APURÍMAC,APURIMAC,victimizacion_robo_pct,2017,13.3,DEPARTAMENTO
12.0,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",15,AÑO,2017,19,DEPARTAMENTO,PASCO,PASCO,victimizacion_robo_pct,2017,12.0,DEPARTAMENTO
11.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",16,AÑO,2017,20,DEPARTAMENTO,PIURA,PIURA,victimizacion_robo_pct,2017,11.9,DEPARTAMENTO
11.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",17,AÑO,2017,24,DEPARTAMENTO,TUMBES,TUMBES,victimizacion_robo_pct,2017,11.5,DEPARTAMENTO
11.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",18,AÑO,2017,6,DEPARTAMENTO,CAJAMARCA,CAJAMARCA,victimizacion_robo_pct,2017,11.5,DEPARTAMENTO
11.0,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",19,AÑO,2017,11,DEPARTAMENTO,ICA,ICA,victimizacion_robo_pct,2017,11.0,DEPARTAMENTO
11.0,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",20,AÑO,2017,18,DEPARTAMENTO,MOQUEGUA,MOQUEGUA,victimizacion_robo_pct,2017,11.0,DEPARTAMENTO
10.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",21,AÑO,2017,16,DEPARTAMENTO,LORETO,LORETO,victimizacion_robo_pct,2017,10.9,DEPARTAMENTO
