VALOR,INDICADOR,CLASIF,PERIODO,VALOR PERIODO,COD_UBICACION,AMBITO_PROY,DEPARTAMENTO
9.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",19,AÑO,2022,20,DEPARTAMENTO,PIURA
8.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",20,AÑO,2022,10,DEPARTAMENTO,HUÁNUCO
7.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",21,AÑO,2022,2,DEPARTAMENTO,ÁNCASH
7.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",22,AÑO,2022,18,DEPARTAMENTO,MOQUEGUA
7.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",23,AÑO,2022,6,DEPARTAMENTO,CAJAMARCA
6.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",24,AÑO,2022,24,DEPARTAMENTO,TUMBES
4.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",25,AÑO,2022,1,DEPARTAMENTO,AMAZONAS
3.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",26,AÑO,2022,22,DEPARTAMENTO,SAN MARTÍN
16.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",0,AÑO,2023,0,NACIONAL,NACIONAL
21.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",1,AÑO,2023,21,DEPARTAMENTO,PUNO
20.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",2,AÑO,2023,1501,DEPARTAMENTO,LIMA METROPOLITANA
20,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",3,AÑO,2023,12,DEPARTAMENTO,JUNÍN
19.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",4,AÑO,2023,17,DEPARTAMENTO,MADRE DE DIOS
19.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",5,AÑO,2023,4,DEPARTAMENTO,AREQUIPA
18.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",6,AÑO,2023,8,DEPARTAMENTO,CUSCO
18.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",7,AÑO,2023,5,DEPARTAMENTO,AYACUCHO
18.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",8,AÑO,2023,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO
17.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",9,AÑO,2023,23,DEPARTAMENTO,TACNA
14,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",10,AÑO,2023,1599,DEPARTAMENTO,REGIÓN LIMA
13.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",11,AÑO,2023,9,DEPARTAMENTO,HUANCAVELICA
12.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",12,AÑO,2023,20,DEPARTAMENTO,PIURA
12.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",13,AÑO,2023,3,DEPARTAMENTO,APURÍMAC
12.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",14,AÑO,2023,13,DEPARTAMENTO,LA LIBERTAD
11.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",15,AÑO,2023,14,DEPARTAMENTO,LAMBAYEQUE
10.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",16,AÑO,2023,19,DEPARTAMENTO,PASCO
10.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",17,AÑO,2023,25,DEPARTAMENTO,UCAYALI
10.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",18,AÑO,2023,10,DEPARTAMENTO,HUÁNUCO
10.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",19,AÑO,2023,11,DEPARTAMENTO,ICA
10,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",20,AÑO,2023,24,DEPARTAMENTO,TUMBES
9.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",21,AÑO,2023,16,DEPARTAMENTO,LORETO
8.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",22,AÑO,2023,6,DEPARTAMENTO,CAJAMARCA
7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",23,AÑO,2023,18,DEPARTAMENTO,MOQUEGUA
7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",24,AÑO,2023,2,DEPARTAMENTO,ÁNCASH
5.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",25,AÑO,2023,1,DEPARTAMENTO,AMAZONAS
5.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",26,AÑO,2023,22,DEPARTAMENTO,SAN MARTÍN
15.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",0,AÑO,2024,0,NACIONAL,NACIONAL
22.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",1,AÑO,2024,12,DEPARTAMENTO,JUNÍN
21.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",2,AÑO,2024,21,DEPARTAMENTO,PUNO
20.2,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",3,AÑO,2024,8,DEPARTAMENTO,CUSCO
19.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",4,AÑO,2024,5,DEPARTAMENTO,AYACUCHO
19.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",5,AÑO,2024,4,DEPARTAMENTO,AREQUIPA
19,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",6,AÑO,2024,1501,DEPARTAMENTO,LIMA METROPOLITANA
17.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",7,AÑO,2024,23,DEPARTAMENTO,TACNA
16.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",8,AÑO,2024,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO
15,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",9,AÑO,2024,17,DEPARTAMENTO,MADRE DE DIOS
13.7,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",10,AÑO,2024,9,DEPARTAMENTO,HUANCAVELICA
13.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",11,AÑO,2024,3,DEPARTAMENTO,APURÍMAC
13.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",12,AÑO,2024,13,DEPARTAMENTO,LA LIBERTAD
11.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",13,AÑO,2024,20,DEPARTAMENTO,PIURA
11.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",14,AÑO,2024,18,DEPARTAMENTO,MOQUEGUA
10.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",15,AÑO,2024,14,DEPARTAMENTO,LAMBAYEQUE
10.8,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",16,AÑO,2024,11,DEPARTAMENTO,ICA
10.5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",17,AÑO,2024,1599,DEPARTAMENTO,REGIÓN LIMA
10.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",18,AÑO,2024,19,DEPARTAMENTO,PASCO
9.1,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",19,AÑO,2024,25,DEPARTAMENTO,UCAYALI
8.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",20,AÑO,2024,16,DEPARTAMENTO,LORETO
8.6,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",21,AÑO,2024,10,DEPARTAMENTO,HUÁNUCO
7.9,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",22,AÑO,2024,6,DEPARTAMENTO,CAJAMARCA
7.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",23,AÑO,2024,2,DEPARTAMENTO,ÁNCASH
7.3,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",24,AÑO,2024,24,DEPARTAMENTO,TUMBES
5.4,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",25,AÑO,2024,22,DEPARTAMENTO,SAN MARTÍN
5,"PORCENTAJE DE VICTIMIZACIÓN POR EL DELITO DE ROBO E INTENTO DE ROBO DE DINERO, CARTERA Y CELULAR",26,AÑO,2024,1,DEPARTAMENTO,AMAZONAS
11.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,0,AÑO,2013,0,NACIONAL,NACIONAL
17,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,1,AÑO,2013,2,DEPARTAMENTO,ÁNCASH
15.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,2,AÑO,2013,1501,DEPARTAMENTO,LIMA METROPOLITANA
14.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,3,AÑO,2013,1599,DEPARTAMENTO,REGIÓN LIMA
14.4,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,4,AÑO,2013,18,DEPARTAMENTO,PASCO
13.4,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,5,AÑO,2013,13,DEPARTAMENTO,LA LIBERTAD
13.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,6,AÑO,2013,8,DEPARTAMENTO,CUSCO
13,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,7,AÑO,2013,23,DEPARTAMENTO,TACNA
11.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,8,AÑO,2013,9,DEPARTAMENTO,HUANCAVELICA
11.4,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,9,AÑO,2013,19,DEPARTAMENTO,PIURA
11,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,10,AÑO,2013,20,DEPARTAMENTO,PROV. CONST. DEL CALLAO
10.6,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,11,AÑO,2013,12,DEPARTAMENTO,JUNÍN
10.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,12,AÑO,2013,25,DEPARTAMENTO,UCAYALI
8.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,13,AÑO,2013,3,DEPARTAMENTO,APURÍMAC
7.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,14,AÑO,2013,6,DEPARTAMENTO,CAJAMARCA
7.4,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,15,AÑO,2013,24,DEPARTAMENTO,TUMBES
7.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,16,AÑO,2013,11,DEPARTAMENTO,ICA
6.9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,17,AÑO,2013,15,DEPARTAMENTO,LORETO
6.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,18,AÑO,2013,16,DEPARTAMENTO,MADRE DE DIOS
5.9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,19,AÑO,2013,10,DEPARTAMENTO,HUÁNUCO
5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,20,AÑO,2013,4,DEPARTAMENTO,AREQUIPA
4.9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,21,AÑO,2013,22,DEPARTAMENTO,SAN MARTÍN
4.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,22,AÑO,2013,17,DEPARTAMENTO,MOQUEGUA
4.4,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,23,AÑO,2013,1,DEPARTAMENTO,AMAZONAS
3.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,24,AÑO,2013,21,DEPARTAMENTO,PUNO
1.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,25,AÑO,2013,5,DEPARTAMENTO,AYACUCHO
1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,26,AÑO,2013,14,DEPARTAMENTO,LAMBAYEQUE
7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,0,AÑO,2014,0,NACIONAL,NACIONAL
12,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,1,AÑO,2014,1599,DEPARTAMENTO,REGIÓN LIMA
10.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,2,AÑO,2014,8,DEPARTAMENTO,CUSCO
9.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,3,AÑO,2014,12,DEPARTAMENTO,JUNÍN
9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,4,AÑO,2014,2,DEPARTAMENTO,ÁNCASH
8.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,5,AÑO,2014,1501,DEPARTAMENTO,LIMA METROPOLITANA
8.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,6,AÑO,2014,13,DEPARTAMENTO,LA LIBERTAD
7.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,7,AÑO,2014,23,DEPARTAMENTO,TACNA
7.6,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,8,AÑO,2014,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO
7.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,9,AÑO,2014,25,DEPARTAMENTO,UCAYALI
6.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,10,AÑO,2014,9,DEPARTAMENTO,HUANCAVELICA
5.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,11,AÑO,2014,20,DEPARTAMENTO,PIURA
5.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,12,AÑO,2014,6,DEPARTAMENTO,CAJAMARCA
4.6,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,13,AÑO,2014,16,DEPARTAMENTO,LORETO
4.6,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,13,AÑO,2014,22,DEPARTAMENTO,SAN MARTÍN
4.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,15,AÑO,2014,3,DEPARTAMENTO,APURÍMAC
4.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,15,AÑO,2014,21,DEPARTAMENTO,PUNO
4,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,17,AÑO,2014,19,DEPARTAMENTO,PASCO
3.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,18,AÑO,2014,18,DEPARTAMENTO,MOQUEGUA
3.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,19,AÑO,2014,11,DEPARTAMENTO,ICA
3.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,20,AÑO,2014,1,DEPARTAMENTO,AMAZONAS
2.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,21,AÑO,2014,10,DEPARTAMENTO,HUÁNUCO
2.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,22,AÑO,2014,4,DEPARTAMENTO,AREQUIPA
1.9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,23,AÑO,2014,17,DEPARTAMENTO,MADRE DE DIOS
1.4,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,24,AÑO,2014,24,DEPARTAMENTO,TUMBES
1.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,25,AÑO,2014,5,DEPARTAMENTO,AYACUCHO
0.4,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,26,AÑO,2014,14,DEPARTAMENTO,LAMBAYEQUE
9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,0,AÑO,2015,0,NACIONAL,NACIONAL
14.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,1,AÑO,2015,8,DEPARTAMENTO,CUSCO
13.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,2,AÑO,2015,2,DEPARTAMENTO,ÁNCASH
12.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,3,AÑO,2015,1599,DEPARTAMENTO,REGIÓN LIMA
12.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,4,AÑO,2015,1501,DEPARTAMENTO,LIMA METROPOLITANA
10.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,5,AÑO,2015,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO
10.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,6,AÑO,2015,9,DEPARTAMENTO,HUANCAVELICA
9.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,7,AÑO,2015,13,DEPARTAMENTO,LA LIBERTAD
9.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,8,AÑO,2015,20,DEPARTAMENTO,PIURA
8.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,9,AÑO,2015,12,DEPARTAMENTO,JUNÍN
8.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,10,AÑO,2015,25,DEPARTAMENTO,UCAYALI
7.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,11,AÑO,2015,23,DEPARTAMENTO,TACNA
7.6,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,12,AÑO,2015,17,DEPARTAMENTO,MADRE DE DIOS
6.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,13,AÑO,2015,21,DEPARTAMENTO,PUNO
6.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,14,AÑO,2015,11,DEPARTAMENTO,ICA
6.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,14,AÑO,2015,19,DEPARTAMENTO,PASCO
5.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,16,AÑO,2015,18,DEPARTAMENTO,MOQUEGUA
4.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,17,AÑO,2015,4,DEPARTAMENTO,AREQUIPA
3.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,18,AÑO,2015,1,DEPARTAMENTO,AMAZONAS
3.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,19,AÑO,2015,22,DEPARTAMENTO,SAN MARTÍN
2.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,20,AÑO,2015,3,DEPARTAMENTO,APURÍMAC
2.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,20,AÑO,2015,16,DEPARTAMENTO,LORETO
2.4,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,22,AÑO,2015,6,DEPARTAMENTO,CAJAMARCA
1.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,23,AÑO,2015,10,DEPARTAMENTO,HUÁNUCO
1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,24,AÑO,2015,5,DEPARTAMENTO,AYACUCHO
0.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,25,AÑO,2015,24,DEPARTAMENTO,TUMBES
0.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,26,AÑO,2015,14,DEPARTAMENTO,LAMBAYEQUE
7.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,0,AÑO,2016,0,NACIONAL,NACIONAL
15.6,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,1,AÑO,2016,2,DEPARTAMENTO,ÁNCASH
13.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,2,AÑO,2016,9,DEPARTAMENTO,HUANCAVELICA
12.8,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,3,AÑO,2016,8,DEPARTAMENTO,CUSCO
12.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,4,AÑO,2016,17,DEPARTAMENTO,MADRE DE DIOS
11.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,5,AÑO,2016,23,DEPARTAMENTO,TACNA
10.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,6,AÑO,2016,13,DEPARTAMENTO,LA LIBERTAD
9.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,7,AÑO,2016,7,DEPARTAMENTO,PROV. CONST. DEL CALLAO
9.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,8,AÑO,2016,1501,DEPARTAMENTO,LIMA METROPOLITANA
9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,9,AÑO,2016,19,DEPARTAMENTO,PASCO
8.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,10,AÑO,2016,11,DEPARTAMENTO,ICA
8.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,10,AÑO,2016,20,DEPARTAMENTO,PIURA
7.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,12,AÑO,2016,22,DEPARTAMENTO,SAN MARTÍN
7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,13,AÑO,2016,1599,DEPARTAMENTO,REGIÓN LIMA
6.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,14,AÑO,2016,25,DEPARTAMENTO,UCAYALI
6.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,15,AÑO,2016,12,DEPARTAMENTO,JUNÍN
5.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,16,AÑO,2016,21,DEPARTAMENTO,PUNO
4.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,17,AÑO,2016,3,DEPARTAMENTO,APURÍMAC
4,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,18,AÑO,2016,16,DEPARTAMENTO,LORETO
2.9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,19,AÑO,2016,6,DEPARTAMENTO,CAJAMARCA
2.5,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,20,AÑO,2016,4,DEPARTAMENTO,AREQUIPA
2.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,21,AÑO,2016,18,DEPARTAMENTO,MOQUEGUA
1.9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,22,AÑO,2016,1,DEPARTAMENTO,AMAZONAS
1.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,23,AÑO,2016,10,DEPARTAMENTO,HUÁNUCO
1.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,24,AÑO,2016,5,DEPARTAMENTO,AYACUCHO
0.7,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,25,AÑO,2016,24,DEPARTAMENTO,TUMBES
0.6,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,26,AÑO,2016,14,DEPARTAMENTO,LAMBAYEQUE
5.3,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,0,AÑO,2017,0,NACIONAL,NACIONAL
17.9,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,1,AÑO,2017,23,DEPARTAMENTO,TACNA
10.2,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,2,AÑO,2017,8,DEPARTAMENTO,CUSCO
10.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,3,AÑO,2017,2,DEPARTAMENTO,ÁNCASH
8.1,PORCENTAJE DE VICTIMIZACIÓN POR ESTAFA,4,AÑO,2017,9,DEPARTAMENTO,HUANCAVELICA
